num_dossier,nom_site,date_creasite,adresse,quartier,secteur,commune,ev_tabac,ev_proprietaire,nb_acces,ev_fermable,ev_typologie,nb_arbres,acces_pmr
MNTP_000373,Abords parking Chemin de la Fontaine du Roy,19900101,Chemin de la Fontaine du Roy,Nord-Ouest,Mosson,Montpellier,Non,Commune,0,Non,5. Acc. de zones indus. et commerciales,0,Non
MFSL_000152,Accot. 7 Ch. des Baumes,,CHEMIN DES BAUMES,,,Montferrier-sur-Lez,,,,,2. Acc. de voiries,,
CNSC_000102,EV voirie,, ,,,Cournonsec,,,,,,,
MNTP_000588,Abords Rue de la Sardane,19920130,Rue de la Sardane,Sud,Croix d'Argent,Montpellier,Non,3M,0,Non,2. Acc. de voiries,2,Non
MNTP_001316,Abords Rue Baumes,20230301,Rue Baumes,Centre,Peyrou,Montpellier,,3M,0,Non,2. Acc. de voiries,3,Non
MNTP_000603,Abords parking du zoo de Lunaret,19910701,Avenue du Val de Montferrand,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0,Non,3. Acc. de bât. et équipements publics,0,Non
MNTP_001166,Tram Ligne 3 - Rue de Clémentville,20140903,Rue de Clémentville,Nord-Ouest,Cévennes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
MNTP_000007,Parc Petit bois de la Colline,19830101,Rue de la Croix de Figuerolles,Nord-Ouest,Cévennes,Montpellier,Non,Commune,4,Non,10. Bassins de rétention,0,En partie
MNTP_002533,Abords Rue du Mas de Nègre - Nord,20000101,Rue du Mas de Nègre,Sud,Croix d'Argent,Montpellier,Non,SA3M,0,Non,2. Acc. de voiries,0,Non
MNTP_000092,Ilot Place du Gévaudan,19720101,Place du Gévaudan,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
LATT_000062,Accot. 1 Ouest Av. de l'Agau,,AVENUE DE L AGAU,,,Lattes,,,,,2. Acc. de voiries,,
MNTP_001313,Aqueduc Thomassy,19000101,Rue de Thomassy,Nord-Ouest,Hôpitaux - Facultés,Montpellier,,Commune,2,Non,,0,Non
MNTP_000270,Abords Avenue de la Liberté - Ouest,19760101,Avenue de la Liberté,Nord-Ouest,Cévennes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
MNTP_001091,Tram Ligne 2 - Abords Allée Alegria Beracasa,20070601,Allée Alegria Beracasa,Centre,Antigone,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
MNTP_000859,Ilots Avenue Raymond Dugrand - Faculté Richter,19980901,Avenue Raymond Dugrand,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
MNTP_000848,Abords Allée des Castors du Midi - Rue William et Catherine Booth,19980428,Allée des Castors du Midi - Rue William et Catherine Booth,Sud,Croix d'Argent,Montpellier,Non,3M,0,Non,4. Acc. d'habitations,3,Non
MNTP_001072,Abords Odysseum,19000101,Boulevard Pénélope / Boulevard Télémaque,Est,Port Marianne,Montpellier,Non,SA3M,0,Non,2. Acc. de voiries,437,Non
BEAU_000005,Mairie,, ,,,Beaulieu,,,,,12. Place,2,
MNTP_000684,École élémentaire Ronsard,20230101,694 Rue Jacques Bounin,Sud,Croix d'Argent,Montpellier,Non,Commune,2,Oui,6. Espaces verts écoles et crèches,4,Oui
MNTP_000824,Abords salle Avicenne,19970515,Avenue Paul Bringuier,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0,Non,3. Acc. de bât. et équipements publics,3,Non
MNTP_000401,École élémentaire Jacques Brel,20240901,5 Impasse des Marmousets,Sud,Prés d'Arènes,Montpellier,Non,Commune,2,Oui,6. Espaces verts écoles et crèches,11,Oui
MNTP_000136,Tour de la Babotte,19850101,Boulevard Victor Hugo,Centre,Écusson,Montpellier,Non,Commune,0,Non,3. Acc. de bât. et équipements publics,4,Non
MNTP_000893,Abords Avenue du Colonel Pavelet,19991115,Avenue du Colonel Pavelet,Sud,Croix d'Argent,Montpellier,Non,3M,0,Non,2. Acc. de voiries,96,Non
MNTP_001205,Ilot échangeur sud Prés d'Arènes,20151105,Echangeur Montpellier sud,Sud,Prés d'Arènes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
MNTP_002559,Ilots Avenue du Professeur Étienne Antonelli,20240101,Avenue du Professeur Étienne Antonelli,Sud,Prés d'Arènes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
LATT_000274,EV 1 Parking Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
LATT_001030,Placette 1 Rue Saint Martial,,RUE SAINT MARTIAL,,,Lattes,,,,,14. Placette de lotissement,,
MNTP_000861,Abords Rue de Navacelles,19961226,Rue de Navacelles,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
LATT_000172,Accot. 15 Ouest Av. de Massilia,,AVENUE DE MASSILIA,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000673,Accot. 5 Ouest  Route de Palavas,,ROUTE DE PALAVAS,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000087,Rond-Point de l'Europe EV 5,,AVENUE DE L'EUROPE,,,Lattes,,,,,12. Place,,
LATT_000093,Rond-Point de l'Europe EV 7,,AVENUE DE L'EUROPE,,,Lattes,,,,,12. Place,,
MNTP_002545,Abords Rue du Pilory,20050711,Rue du Pilory,Nord-Ouest,Mosson,Montpellier,Non,3M,0,Non,2. Acc. de voiries,0,Non
JACO_000262,EV 2 Rue de l'Hotel de ville (Place),,RUE DE L HOTEL DE VILLE,,,Jacou,,,,,12. Place,,
JACO_000263,EV 1 Rue de l'Hotel de ville (Place),,RUE DE L HOTEL DE VILLE,,,Jacou,,,,,12. Place,,
LATT_000152,Accot. 24 Ouest Av. de Massilia,,AVENUE DE MASSILIA,,,Lattes,,,,,2. Acc. de voiries,,
MNTP_000644,Abords Quai Louis le Vau,19910301,Quai Louis le Vau,Nord-Ouest,Mosson,Montpellier,Non,Commune,0,Non,4. Acc. d'habitations,27,Non
LATT_000234,EV 1 Parking CCAS,,AVENUE DE MONTPELLIER,,,Lattes,,,,,11. Parking,,
LATT_000225,EV 7 parking Mairie,,AVENUE DE MONTPELLIER,,,Lattes,,,,,11. Parking,,
LATT_000902,EV 4 parking Mairie,,RUE DES NARCISSES,,,Lattes,,,,,11. Parking,,
LATT_000900,EV 5 parking Mairie,,RUE DES NARCISSES,,,Lattes,,,,,11. Parking,,
LATT_000226,EV 2 parking Mairie,,AVENUE DE MONTPELLIER,,,Lattes,,,,,11. Parking,,
LATT_000220,Epi 3 Parking Av. de Montpellier,,AVENUE DE MONTPELLIER,,,Lattes,,,,,11. Parking,,
LATT_000275,EV 5 Parking Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
LATT_000223,EV 2 Parvis Mairie,,AVENUE DE MONTPELLIER,,,Lattes,,,,,12. Place,,
LATT_000224,EV 3 Parvis Mairie,,AVENUE DE MONTPELLIER,,,Lattes,,,,,12. Place,,
LATT_000560,Placette Impasse du Rieucoulon,,IMPASSE RIEUCOULON,,,Lattes,,,,,14. Placette de lotissement,,
MNTP_002540,Parc Montcalm - CROUS,20110101,Rue des Chasseurs,Sud,Croix d'Argent,Montpellier,Non,Commune,1,Oui,1. Parcs et squares,0,Non
MNTP_000665,Abords Rue Hippolyte Fizeau,19920601,Rue Hippolyte Fizeau,Est,Port Marianne,Montpellier,Non,3M,0,Non,4. Acc. d'habitations,46,Non
LATT_000715,Accot. 5 Av. de Pérols,,ROUTE DE PEROLS,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000249,Placette enherbée 1 Av. de Septimanie,,AVENUE DE SEPTIMANIE,,,Lattes,,,,,14. Placette de lotissement,,
MNTP_000532,Domaine de Méric - Privé,18620101,Rue de Ferran,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,1,Oui,1. Parcs et squares,0,En partie
MNTP_000036,Square Louisville,19820101,Avenue de Louisville,Nord-Ouest,Mosson,Montpellier,Non,Commune,0,Non,1. Parcs et squares,0,Oui
PERO_000282,Abord 1 Salle Colette Buisson,,IMPASSE ALAIN COLAS,,,Pérols,,,,,6. Espaces verts écoles et crèches,,
PERO_000497,Abords de la Mairie,,RUE GEORGES BARNOYER,,,Pérols,,,,,6. Espaces verts écoles et crèches,,
LATT_000247,Placette enherbée 1 Av. de Septimanie,,AVENUE DE SEPTIMANIE,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000584,Placette Plan des Boutons d'Or,,PLAN DES BOUTONS D OR,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000936,Accot. 1 Rue des Sarcelles,,RUE DES SARCELLES,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000245,Accot. 4 Av. de Septimanie,,AVENUE DE SEPTIMANIE,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000298,EV 4 Parking Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUES,,,Lattes,,,,,11. Parking,,
LATT_000218,Epi 1 Parking Av. de Montpellier,,AVENUE DE MONTPELLIER,,,Lattes,,,,,11. Parking,,
LATT_000343,Esplanade Av. du Méjean,,AVENUE DU MEJEAN,,,Lattes,,,,,14. Placette de lotissement,,
MNTP_000331,Abords Allée de Corfou,19880101,Allée de Corfou,Centre,Antigone,Montpellier,Non,Commune,0,Non,4. Acc. d'habitations,8,Non
LATT_000412,Accot. 1 Parking Ouest Vasque,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,11. Parking,,
LATT_000379,Passage Av. le Bernin - Le Lez,,AVENUE LE BERNIN,,,Lattes,,,,,9. Espaces de nature,,
LATT_000376,Accot. 5 Sud Av. Le Bernin,,AVENUE LE BERNIN,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000417,Accot. 2 Parking Ouest Vasque,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,11. Parking,,
LATT_000425,Passage et Place vers Vasque 2,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,12. Place,,
LATT_000646,Accot. 12 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000643,Accot. 13 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000639,Accot. 14 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000418,Accot. 15 Ext. Prom. de la Vasque,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000634,Accot. 16 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000628,Accot. 1 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000625,Accot. 2 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000288,EV 4 Parking Sud Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
PERO_000488,EV Parking Rue Font Martin,,RUE FONT MARTIN,,,Pérols,,,,,11. Parking,,
LATT_000434,Passage et Place vers Vasque,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,12. Place,,
LATT_000401,EV 2 Théâtre,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,6. Espaces verts écoles et crèches,,
LATT_000400,EV 1 Théâtre,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,6. Espaces verts écoles et crèches,,
LATT_000292,EV 6 Parking Sud Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
LATT_000293,EV 7 Parking Sud Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
LATT_000290,EV 2 Parking Sud Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
LATT_000291,EV 3 Parking Sud Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
LATT_000653,Accot. 2 Pont Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000421,Accot. 18 Ext. L. de Vinci,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,2. Acc. de voiries,,
CNTL_000105,Espace vert abord salle polyvalente,, ,,,Cournonterral,,,,,6. Espaces verts écoles et crèches,1,
CNTL_002200,Tambourin et pétanque,, ,,,Cournonterral,,,,,7. Terrains de sport,1,
STGN_000017,Promenade boulodromes et massifs,, ,,,Saint-Geniès-des-Mourgues,,,,,16. Boulodrome,21,
LATT_000439,Accot. 1 Parking Est Vasque,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,11. Parking,,
LATT_000441,Accot. 2 Parking Est Vasque,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,11. Parking,,
LATT_000442,Accot. 8  Ext. L. de Vinci,,AVENUE LEONARD DE VINCI,,,Lattes,,,,,2. Acc. de voiries,,
MNTP_000359,École élémentaire Baruch Spinoza,20240901,Rue Viollet le Duc,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1,Non,6. Espaces verts écoles et crèches,2,Oui
LAVE_000202,Mort aux ânes,, ,,,Lavérune,,,,,9. Espaces de nature,1,
SAUS_000008,Abord stade 1,, ,,,Saussan,,,,,17. Abord terrain de sport,,
STJV_000009,Complexe sportif E. Vidal Tir arc,,ALLEE DU TERRAL,,,Saint-Jean-de-Védas,,,,,7. Terrains de sport,,
VNLM_000078,Accot. 6 Av F. Miterrand (parking),,AVENUE FRANCOIS MITTERRAND,,,Villeneuve-Lès-Maguelone,,,,,11. Parking,,
VNLM_000065,EV 7 Av. du M. de la Jasse,,AVENUE DU MOULIN DE LA JASSE,,,Villeneuve-Lès-Maguelone,,,,,2. Acc. de voiries,,
CNTL_000208,Parking château,, ,,,Cournonterral,,,,,11. Parking,1,
LATT_000648,Accot. 9 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000644,Accot. 8 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000640,Accot. 7 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000638,Accot. 6 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000626,Accot. 3 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000629,Accot. 4 Ext. Prom. de la Vasque,,PROMENADE DE LA VASQUE,,,Lattes,,,,,19. Espaces verts autres,,
LATT_000491,Accot. 2 Ch. du Soriech,,CHEMIN DE SORIECH,,,Lattes,,,,,11. Parking,,
LATT_000497,EV Piscine les Néréides,,CHEMIN DES COURREGES,,,Lattes,,,,,6. Espaces verts écoles et crèches,,
LATT_001001,Placette 1 du Mas de Portal,,RUE DU MAS DE PORTAL,,,Lattes,,,,,14. Placette de lotissement,,
MNTP_000966,Abords Rond-point Odette Branger Capion,20030102,Rue du Faubourg Boutonnet,Centre,Verdanson,Montpellier,Non,3M,0,Non,2. Acc. de voiries,8,Non
LATT_000516,Bassin de rétention Ch. du Mas Rouge,,CHEMIN DU MAS ROUGE,,,Lattes,,,,,10. Bassins de rétention,,
LATT_000518,Abord 1 Rond-Point Ch. du Mas Rouge - Av. des platanes,,CHEMIN DU MAS ROUGE,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000564,EV Central Passage J.F. Dupleix,,PASSAGE J.F. DUPLEIX,,,Lattes,,,,,12. Place,,
LATT_000548,Placette Rue d'Ibiza (Angle impasse de Pyrgi),,IMPASSE DE PYRGI,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000558,EV Passage E. Chabrier,,IMPASSE EMMANUEL CHABRIER,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000559,Placette Impasse E. Chabrier,,IMPASSE EMMANUEL CHABRIER,,,Lattes,,,,,14. Placette de lotissement,,
MNTP_000958,Abords ACM Alexender Bell,19950315,Rue Léonard de Vinci,Est,Port Marianne,Montpellier,Non,Commune,0,Non,4. Acc. d'habitations,0,Non
MNTP_000701,Place Roger Salengro,20221031,Place Roger Salengro,Centre,Peyrou,Montpellier,Non,Commune,0,Non,2. Acc. de voiries,6,Oui
LATT_000846,Accot. Enherbé berges du Lez Niv. Rue des Consuls,,RUE DES CONSULS,,,Lattes,,,,,9. Espaces de nature,,
LATT_000526,Parking Cimetière Saint Jean,,CHEMIN MAS DE CAUSSE,,,Lattes,,,,,11. Parking,,
LATT_000525,Accot Chemin Mas de Causse - Route de Mauguio face parking Cimetière,,CHEMIN MAS DE CAUSSE,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000571,Massif 2 Passage Av. Europe - Place d'Aragon,,PLACE JACQUES D ARAGON,,,Lattes,,,,,12. Place,,
LATT_000891,Passage 4 Rue des Marestrelles,,RUE DES MARESTRELLES,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000113,Placette du foyer rural,,AVENUE DE LA MEDITERRANEE,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000574,EV Parking Place d'Aragon,,PLACE JACQUES D ARAGON,,,Lattes,,,,,11. Parking,,
LATT_000576,Parking Plan de l'Arnel,,PLAN DE L ARNEL,,,Lattes,,,,,11. Parking,,
LATT_000572,Massif 1 Passage Av. Europe - Place d'Aragon,,PLACE JACQUES D ARAGON,,,Lattes,,,,,12. Place,,
LATT_000577,Placette Plan de la Tramontane,,PLAN DE LA TRAMONTANE,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000873,Placette Rue des Genêts,,RUE DES GENETS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000825,Placette 1 Rue des Chasselas,,RUE DES CHASSELAS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000338,EV Roubine Sud,,AVENUE DU MEJEAN,,,Lattes,,,,,9. Espaces de nature,,
LATT_000589,Parking Plan des Oliviers,,PLAN DES OLIVIERS,,,Lattes,,,,,11. Parking,,
LATT_000583,Placette Plan des Argonautes,,PLAN DES ARGONAUTES,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000586,Placette Plan des Genêts,,PLAN DES GENETS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000923,Accot. 12 Rue des Sarcelles,,RUE DES SARCELLES,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000587,Placette Plan des Mimosas,,PLAN DES MIMOSAS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000590,Placette Plan des Rossignols,,PLAN DES ROSSIGNOLS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000603,Placette 1 Plan du Mas de Cocon,,PLAN DU MAS DE COCON,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000604,Placette 2 Plan du Mas de Cocon,,PLAN DU MAS DE COCON,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000605,Placette Plan Mas du Cocon,,PLAN DU MAS DE COCON,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000609,Placette Plan du Petit Tinal,,PLAN DU PETIT TINAL,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000618,Placette Plan Mozart,,PLAN MOZART,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000387,Accot. 5 Nord Av. Le Bernin,,AVENUE LE BERNIN,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000662,Accot. 3 Sud Rte de Boirargues,,ROUTE DE BOIRARGUES,,,Lattes,,,,,2. Acc. de voiries,,
MNTP_000032,Maison Pour Tous Marie Curie,19250101,Allée Pierre Carabasse,Nord-Ouest,Mosson,Montpellier,Non,Commune,1,Non,1. Parcs et squares,92,Oui
MNTP_000640,Halte garderie Mary Poppins,19880101,Parc Tastavin,Sud,Croix d'Argent,Montpellier,Non,Commune,1,Non,6. Espaces verts écoles et crèches,2,Oui
LATT_000002,Abord 3 Rond-Point Av. le Bernin - Av. de l'Agau,,AENUE DE L'AGAU,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000344,EV Roubine Nord-Ouest,,AVENUE DU MEJEAN,,,Lattes,,,,,9. Espaces de nature,,
MNTP_001355,Abords Allée Paolo Uccelo,20000101,Allée Paolo Uccelo,Est,Port Marianne,Montpellier,,,,,,,
LATT_000745,EV 3 parking Ecole Rue Alberti,,RUE ALBERTI,,,Lattes,,Commune,,,6. Espaces verts écoles et crèches,,
LATT_000746,EV 2 parking Ecole Rue Alberti,,RUE ALBERTI,,,Lattes,,Commune,,,11. Parking,,
LATT_000754,EV 1 Parking Ecole Rue Bramante,,RUE BRAMANTE,,,Lattes,,Commune,,,11. Parking,,
LATT_000295,EV 4 Parking Sud Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
LATT_000297,Place Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,12. Place,,
LATT_001027,Placette rue Saint Baudille,,RUE SAINT BAUDILLE,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000773,Placette Rue de l'Arlésienne,,RUE DE L ARLESIENNE,,,Lattes,,,,,14. Placette de lotissement,,
MNTP_001185,Abords Rue Fra Angelico,20220101,Rue Fra Angelico,Est,Port Marianne,Montpellier,Non,3M,0,Non,2. Acc. de voiries,,Non
MNTP_000244,Abords parking Rue Pierre d'Auvergne,19720101,Rue Pierre d'Auvergne,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0,Non,2. Acc. de voiries,10,Non
LATT_000863,Accot. 6 Rue des Courlis,,RUE DES COURLIS,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000772,Accot. 8 Rue d'Ibiza (Accot Entrée rue Sud),,RUE DE CARTAGO,,,Lattes,,,,,2. Acc. de voiries,,
LATT_001031,Accot. 3 Rue Saint Martial,,RUE SAINT MARTIAL,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000783,EV Parking rue de la Farandole,,RUE DE LA FARANDOLE,,,Lattes,,,,,11. Parking,,
LATT_000777,EV Placette rue de l'Estrambord,,RUE DE L ESTRAMBORD,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000775,EV 1 Passage Estrambord-Gardians,,RUE DE L ESTRAMBORD,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000977,Placette rue du Mail,,RUE DU MAIL,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000800,Accot. 8 Nord Rue de la Muraillette,,RUE DE LA MURAILLETTE,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000811,Accot. 5 Rue de la Roseraie,,RUE DE LA ROSERAIE,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000796,Accot. 6 Nord Rue de la Muraillette,,RUE DE LA MURAILLETTE,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000823,Parking rue des Chasselas,,RUE DES CHASSELAS,,,Lattes,,,,,11. Parking,,
LATT_000296,EV 8 Parking Sud Av. des Rois de Majorque,,AVENUE DES ROIS DE MAJORQUE,,,Lattes,,,,,11. Parking,,
LATT_000849,EV 1 parking Nord rue des Consuls,,RUE DES CONSULS,,,Lattes,,,,,11. Parking,,
LATT_000848,EV 2 parking Nord rue des Consuls,,RUE DES CONSULS,,,Lattes,,,,,11. Parking,,
LATT_000749,EV 3 parking Rue Alberti (Face école),,RUE ALBERTI,,,Lattes,,,,,11. Parking,,
LATT_000824,Placette 2 Rue des Chasselas,,RUE DES CHASSELAS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_001007,EV Angle rue du Pic Saint Loup,,RUE DU PIC SAINT LOUP,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000510,EV Roubine Nord-Est,,CHEMIN DES ETANGS,,,Lattes,,,,,9. Espaces de nature,,
LATT_000829,EV 1 Parking rue des Ch. de Malte,,RUE DES CHEVALIERS DE MALTE,,,Lattes,,,,,11. Parking,,
LATT_000867,Placette rue des Cyprès,,RUE DES CYPRES,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000871,Passage enherbé Rue des Gardians,,RUE DES GARDIANS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000877,Placette rue des L. Amandes,,RUE DES LAURIERS AMANDES,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000883,Placette 2 rue des Lavandes,,RUE DES LAVANDES,,,Lattes,,,,,14. Placette de lotissement,,
,NEW EV 2 chemin de la Roque,,,,,Saint-Jean-de-Védas,,,,,,,
LATT_000880,Fossé 1 rue des L. Roses,,RUE DES LAURIERS ROSES,,,Lattes,,,,,10. Bassins de rétention,,
LATT_000460,Accot 7 Ouest. Av. Montpellieret,,AVENUE MONTPELLIERET DIT PAYSAGER,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000898,EV 9 parking Mairie,,RUE DES NARCISSES,,,Lattes,,,,,11. Parking,,
LATT_000899,EV 8 parking Mairie,,RUE DES NARCISSES,,,Lattes,,,,,11. Parking,,
LATT_000882,Placette 1 rue des Lavandes,,RUE DES LAVANDES,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000884,Placette rue des Mandariniers,,RUE DES MANDARINIERS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000896,Placette rue des Mûriers,,RUE DES MURIERS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000917,Plan des Pittospores,,RUE DES PITTOSPORES,,,Lattes,,,,,14. Placette de lotissement,,
,NEW EV 3 chemin de la Roque,,,,,Saint-Jean-de-Védas,,,,,,,
LATT_000714,Accot. 4 Av. de Pérols,,ROUTE DE PEROLS,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000921,Placette Angle Rue des Roses,,RUE DES ROSES,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000918,Accot. Rue des Savonniers,,RUE DES SAVONNIERS,,,Lattes,,,,,2. Acc. de voiries,,
LATT_000940,Parking Rue des Thuyas,,RUE DES THUYAS,,,Lattes,,,,,11. Parking,,
LATT_000838,EV 4 Parking rue des Ch. de Malte,,RUE DES CHEVALIERS DE MALTE,,,Lattes,,,,,11. Parking,,
LATT_000950,Parking Rue des Yeuses,,RUE DES YEUSES,,,Lattes,,,,,11. Parking,,
LATT_000939,Placette Rue des Tamaris,,RUE DES TAMARIS,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000951,Placette rue des Yeuses,,RUE DES YEUSES,,,Lattes,,,,,14. Placette de lotissement,,
MNTP_000502,Abords Rue Eurydice,19910301,Rue Eurydice,Nord-Ouest,Cévennes,Montpellier,Non,3M,0,Non,2. Acc. de voiries,13,Non
LATT_000953,Placette Rue du Cinsault,,RUE DU CINSAULT,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000973,Parc Avenue du Grenache,,RUE DU GRENACHE,,,Lattes,,,,,9. Espaces de nature,,
LATT_000976,Parking rue du Lantissargues,,RUE DU LANTISSARGUES,,,Lattes,,,,,11. Parking,,
LATT_000978,EV 1 Parking Rue du Mail,,RUE DU MAIL,,,Lattes,,,,,11. Parking,,
LATT_000985,Placette 1 du Mas de Portal,,RUE DU MAS DE PORTAL,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000994,Placette 3 du Mas de Portal,,RUE DU MAS DE PORTAL,,,Lattes,,,,,14. Placette de lotissement,,
LATT_000105,EV 2 Parking Av. de la Lironde,,AVENUE DE LA LIRONDE,,,Lattes,,,,,11. Parking,,
LATT_001004,Placette 1 rue du Merlot,,RUE DU MERLOT,,,Lattes,,,,,14. Placette de lotissement,,
